ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
29337379,,,,,11970486873286,2369151,15753508,,,2020-11-18 17:33:24.0,2020-11-18 17:34:06.0,2020-11-18 17:33:26.0,,,,,0,,0,,14078495,,,,Contract,1104736,,0,,1,,2020-11-18 17:33:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-23
29336800,47,30,Hourly,USD,6232996067816,4754855,32729670,0,USD,2020-11-18 17:08:10.0,2020-11-23 12:01:47.0,2020-11-23 12:01:47.0,2021-11-30 20:00:00.0,,,,1,2020-11-19 14:00:00.0,1,America/New_York,14012455,IT,R-NY,Hourly,Contract,1452961,,0,,0,2020-11-30 09:00:00.0,,0,,,,,1096112,1403411,,,2020-11-18,2020-11-23
29338303,,,,,12032648914543,4848241,33195428,,,2020-11-18 18:03:52.0,2020-11-18 18:04:26.0,2020-11-18 18:03:53.0,,,,,0,,0,,14094119,,,,Contract,1394820,,0,,1,,2020-11-18 18:03:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-23
29337438,,,,,354322640787,2187215,15485166,,,2020-11-18 17:35:42.0,2020-11-18 17:36:22.0,2020-11-18 17:35:43.0,,,,,0,2020-11-23 15:30:00.0,1,America/Chicago,14007509,,,,Right to Hire,1418854,,0,,1,,,0,,,,,1424112,1424112,,,2020-11-18,2020-11-23
29334156,,,,,163286433174,6920465,26462054,,,2020-11-18 14:49:54.0,2020-11-18 14:51:11.0,2020-11-18 14:49:55.0,,,,,0,,0,,14101773,,,,Contract,1416294,,0,,0,,2020-11-18 14:48:00.0,1,,,,,1424112,1424112,,,2020-11-18,2020-11-23
29364457,,,,,1173636365143,2719141,31105926,,,2020-11-23 10:27:00.0,2020-11-23 10:28:04.0,2020-11-23 10:27:02.0,,,,,0,,0,,14111798,,,,Direct Placement,1446533,,0,,0,,2020-11-23 10:26:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-23
29365137,,,,,9438997837376,7257703,27157335,,,2020-11-23 11:24:58.0,2020-11-23 11:51:53.0,2020-11-23 11:25:00.0,,,,,0,,0,,14107036,,,,Contract,1095869,,0,,0,,2020-11-23 11:24:00.0,1,,,,,1095869,1169137,,,2020-11-18,2020-11-23
29365876,,,,,798997840415,-1,5216772,,,2020-11-23 12:25:25.0,2020-11-23 12:26:25.0,2020-11-23 12:25:28.0,,,,,0,,0,,14114407,,,,Contract,1096061,,0,,998,,,0,,,,,1447792,1447792,,,2020-11-18,2020-11-23
29365986,,,,,6939286726775,6389111,27853363,,,2020-11-23 12:34:44.0,2020-11-23 12:35:43.0,2020-11-23 12:34:45.0,,,,,0,,0,,14082954,,,,Right to Hire,1096061,,0,,0,,2020-11-23 12:34:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-23
29365512,,,,,6314425691695,7924862,32989831,,,2020-11-23 11:54:46.0,2020-11-23 11:54:53.0,2020-11-23 11:54:48.0,,,,,0,,0,,14100662,,,,Direct Placement,1361364,,0,,0,,2020-11-23 11:54:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-23
29366320,,,,,12043821698750,2196789,26801995,,,2020-11-23 13:01:37.0,2020-11-23 13:02:04.0,2020-11-23 13:01:39.0,,,,,0,,0,,14114880,,,,Contract,1416294,,0,,0,,2020-11-23 13:01:00.0,1,,,,,1470735,1470735,,,2020-11-18,2020-11-23
29366450,,,,,12155492279897,6389111,31425746,,,2020-11-23 13:12:28.0,2020-11-23 13:13:51.0,2020-11-23 13:12:31.0,,,,,0,,0,,14082955,,,,Right to Hire,1096061,,0,,0,,2020-11-23 13:11:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-23
29365859,,,,,6284089336254,2190148,33199098,,,2020-11-23 12:23:46.0,2020-11-23 12:24:03.0,2020-11-23 12:23:49.0,,,,,0,,0,,14100599,,,,Direct Placement,1096061,,0,,0,,2020-11-23 12:21:00.0,1,,,,,1419821,1419821,,,2020-11-18,2020-11-23
29367286,,,,,6721608817887,2190148,33199098,,,2020-11-23 14:10:15.0,2020-11-23 14:11:14.0,2020-11-23 14:10:16.0,,,,,0,,0,,14096589,,,,Direct Placement,1096061,,0,,0,,2020-11-23 14:09:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-23
29366177,,,,,12052789554640,7960971,33100526,,,2020-11-23 12:50:01.0,2020-11-23 12:51:14.0,2020-11-23 12:50:03.0,,,,,0,,0,,13990631,,,,Contract,1448851,,0,,1,,2020-11-23 12:49:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-23
29367112,,,,,6975102573848,7346790,32027422,,,2020-11-23 13:57:57.0,2020-11-23 13:58:55.0,2020-11-23 13:57:58.0,,,,,0,,0,,14014833,,,,Contract,1455993,,0,,1,,2020-11-23 13:56:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-23
29364882,,,,,6505825839238,2198273,20854498,,,2020-11-23 11:04:11.0,2020-11-23 11:05:10.0,2020-11-23 11:04:14.0,,,,,0,,0,,14114771,,,,Contract,1095841,,0,,1,,2020-11-23 11:03:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-23
29366744,,,,,7463707586027,4848241,27197519,,,2020-11-23 13:31:25.0,2020-11-23 13:32:41.0,2020-11-23 13:31:27.0,,,,,0,,0,,14098077,,,,Contract,1394820,,0,,1,,2020-11-23 13:30:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-23
29364353,,,,,860274341928,2369151,33204302,,,2020-11-23 10:17:00.0,2020-11-23 10:17:45.0,2020-11-23 10:17:01.0,,,,,0,,0,,14104032,,,,Contract,1104736,,0,,1,,2020-11-23 10:16:00.0,1,,,,,1460745,1460745,,,2020-11-18,2020-11-23
29365170,,,,,582729490348,2198273,20854498,,,2020-11-23 11:27:59.0,2020-11-23 11:28:18.0,2020-11-23 11:28:01.0,,,,,0,,0,,14114771,,,,Contract,1095841,,0,,1,,2020-11-23 11:27:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-23
29364393,,,,,10654053936439,2187215,15485166,,,2020-11-23 10:20:38.0,2020-11-23 10:25:43.0,2020-11-23 10:20:39.0,,,,,0,,0,,14120833,,,,Right to Hire,1418854,,0,,0,,2020-11-23 10:20:00.0,1,,,,,1419821,1419821,,,2020-11-18,2020-11-23
29365896,,,,,597152321646,2718906,32028341,,,2020-11-23 12:27:17.0,2020-11-23 12:27:40.0,2020-11-23 12:27:19.0,,,,,0,,0,,14122213,,,,Contract,1095841,,0,,0,,2020-11-23 12:26:00.0,1,,,,,1456117,1456117,,,2020-11-18,2020-11-23
29307721,30,20,Hourly,USD,4780508256955,6569340,32974370,0,USD,2020-11-16 09:39:45.0,2020-11-19 13:34:06.0,2020-11-19 13:34:06.0,2021-05-31 20:00:00.0,,,,1,2020-11-16 12:30:00.0,1,America/Chicago,13996983,IT,HOUST,Hourly,Right to Hire,1361364,,0,,0,2020-11-17 09:00:00.0,,0,,,,,1459897,1419821,,,2020-11-18,2020-11-23
29339396,,,,,161276038766,7255187,30849424,,,2020-11-18 18:58:10.0,2020-11-18 19:17:31.0,2020-11-18 18:58:11.0,,,,,0,,0,,14091104,,,,Contract,1095841,,0,,0,,2020-11-18 18:53:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-23
29339799,,,,,8208792238587,2190650,21283916,,,2020-11-18 19:40:50.0,2020-11-18 19:41:07.0,2020-11-18 19:40:51.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-18 19:40:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-23
29339863,,,,,11639443491286,4848241,27197519,,,2020-11-18 19:51:15.0,2020-11-18 19:51:47.0,2020-11-18 19:51:15.0,,,,,0,,0,,14093994,,,,Contract,1394820,,0,,1,,2020-11-18 19:49:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-23
29339947,,,,,4734526645933,4848241,27197519,,,2020-11-18 20:08:36.0,2020-11-18 20:09:46.0,2020-11-18 20:08:37.0,,,,,0,,0,,14093994,,,,Contract,1394820,,0,,1,,2020-11-18 20:07:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-23
29342090,,,,,3004404916960,7762355,31182713,,,2020-11-19 10:10:29.0,2020-11-19 10:11:38.0,2020-11-19 10:10:30.0,,,,,0,,0,,14024839,,,,Right to Hire,1455993,,0,,0,,2020-11-19 10:09:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-23
29343039,,,,,1988518284920,-1,5216772,,,2020-11-19 11:24:12.0,2020-11-19 11:25:34.0,2020-11-19 11:24:17.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,998,,,0,,,,,1447792,1447792,,,2020-11-18,2020-11-23
29339733,,,,,12103435546831,2187879,21932805,,,2020-11-18 19:30:32.0,2020-11-18 19:31:34.0,2020-11-18 19:30:33.0,,,,,0,,0,,14098326,,,,Contract,1416848,,0,,0,,2020-11-18 19:29:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-23
29342720,,,,,2456373,7221378,26475655,,,2020-11-19 11:01:29.0,2020-11-19 11:02:05.0,2020-11-19 11:01:30.0,,,,,0,,0,,14045313,,,,Contract,1095869,,0,,0,,2020-11-19 10:59:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-23
29342741,,,,,12231478813192,7968775,33171288,,,2020-11-19 11:02:35.0,2020-11-19 11:03:19.0,2020-11-19 11:02:37.0,,,,,0,,0,,14080643,,,,Direct Placement,1470013,,0,,0,,2020-11-19 10:52:00.0,1,,,,,1470013,1470013,,,2020-11-18,2020-11-23
29342697,,,,,1817126712827,7762355,31182713,,,2020-11-19 10:58:47.0,2020-11-19 10:59:34.0,2020-11-19 10:58:49.0,,,,,0,,0,,14024839,,,,Right to Hire,1455993,,0,,0,,2020-11-19 10:58:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-23
29341551,,,,,5820531966175,6901529,31118338,,,2020-11-19 09:23:33.0,2020-11-19 09:24:26.0,2020-11-19 09:23:35.0,,,,,0,,0,,13999098,,,,Contract,1104736,,0,,0,,2020-11-19 09:23:00.0,1,,,,,1460745,1460745,,,2020-11-18,2020-11-23
29342948,,,,,12209293158601,2196789,26117720,,,2020-11-19 11:17:21.0,2020-11-19 11:18:16.0,2020-11-19 11:17:24.0,,,,,0,,0,,13962871,,,,Right to Hire,1416294,,0,,0,,2020-11-19 11:16:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-23
